,State Code,State,Zip Code,City,Year,Price,% Increase,Latitude,Longitude
174,NJ,New Jersey,8753,Toms River,131400,273000,207.76,39.9771,-74.1565
175,TX,Texas,77450,Cinco Ranch,162800,260700,160.14,29.745,-95.7326
176,WA,Washington,99301,Pasco,90300,238600,264.23,46.2492,-119.1044
177,IL,Illinois,60634,Chicago,168300,267700,159.06,41.9463,-87.8061
178,CA,California,92126,San Diego,202300,608000,300.54,32.9161,-117.1402
179,NC,North Carolina,27406,Greensboro,90200,116600,129.27,36.022,-79.7821
180,TX,Texas,75228,Dallas,83400,201200,241.25,32.825,-96.6784
181,CA,California,92503,Riverside,134600,393400,292.27,33.9208,-117.4589
182,FL,Florida,33009,Hallandale,68600,211600,308.45,25.985,-80.1407
183,OH,Ohio,43130,Lancaster,90700,136900,150.94,39.7187,-82.6031
184,DC,Washington D.C.,20011,Washington,138200,627400,453.98,38.9518,-77.0203
185,WA,Washington,98103,Seattle,267100,799300,299.25,47.6733,-122.3426
186,NC,North Carolina,28314,Fayetteville,85500,114400,133.8,35.0583,-79.008
187,TX,Texas,76244,Fort Worth,188300,262000,139.14,32.931,-97.2843
188,SC,South Carolina,29732,Rock Hill,120700,190300,157.66,34.9681,-81.0489
189,CA,California,90019,Los Angeles,245100,1134900,463.04,34.0482,-118.3343
190,NC,North Carolina,27610,Raleigh,118500,181400,153.08,35.7667,-78.6008
191,IL,Illinois,60016,Des Plaines,159500,226700,142.13,42.0467,-87.8859
192,CA,California,91911,Chula Vista,174000,486300,279.48,32.6084,-117.0565
193,TX,Texas,78641,Leander,161700,259900,160.73,30.5835,-97.8575
194,TX,Texas,77095,Houston,144300,224700,155.72,29.8941,-95.6481
195,NM,New Mexico,87120,Albuquerque,134600,201800,149.93,35.1421,-106.7041
196,NC,North Carolina,28078,Huntersville,182600,301200,164.95,35.4011,-80.8695
197,MD,Maryland,21740,Hagerstown,93300,157800,169.13,39.632,-77.7372
198,VA,Virginia,22191,Woodbridge,133600,317300,237.5,38.6356,-77.2683
199,KY,Kentucky,40475,Richmond,95100,171000,179.81,37.7546,-84.2955
200,CA,California,94536,Fremont,329100,1089900,331.18,37.5605,-121.9999
201,FL,Florida,34135,Bonita Springs,147500,286300,194.1,26.3771,-81.7334
202,NJ,New Jersey,7002,Bayonne,159700,373400,233.81,40.6664,-74.1192
203,CA,California,95747,Roseville,242600,479200,197.53,38.7703,-121.3372
204,VA,Virginia,23320,Chesapeake,120000,249400,207.83,36.7352,-76.2384
205,CA,California,90280,South Gate,153500,442600,288.34,33.9462,-118.2013
206,IN,Indiana,46227,Indianapolis,92900,149700,161.14,39.6789,-86.1302
207,OH,Ohio,43230,Gahanna,133500,213700,160.07,40.0347,-82.8726
208,CA,California,92592,Temecula,210500,475300,225.8,33.4983,-117.0958
209,FL,Florida,34711,Clermont,135500,262800,193.95,28.5525,-81.7574
210,PA,Pennsylvania,19111,Philadelphia,83500,186500,223.35,40.0596,-75.0818
211,NV,Nevada,89117,Las Vegas,158100,334200,211.39,36.1302,-115.2755
212,NY,New York,10027,New York,212900,981400,460.97,40.8116,-73.955
213,NY,New York,11236,New York,181900,490500,269.65,40.6407,-73.9028
214,GA,Georgia,30080,Smyrna,137200,284100,207.07,33.8796,-84.5023
215,GA,Georgia,30041,Cumming,208800,363200,173.95,34.2037,-84.1031
216,OK,Oklahoma,74012,Broken Arrow,101200,161800,159.88,36.0447,-95.8079
217,FL,Florida,32218,Jacksonville,100800,179300,177.88,30.4507,-81.6626
218,GA,Georgia,30052,Loganville,139300,211700,151.97,33.8769,-83.8968
219,MD,Maryland,21117,Owings Mills,144600,256500,177.39,39.4269,-76.7769
220,TX,Texas,75035,Frisco,227700,368800,161.97,33.1377,-96.7524
221,CA,California,91730,Rancho Cucamonga,148800,453200,304.57,34.107,-117.5941
222,FL,Florida,32244,Jacksonville,85600,160400,187.38,30.2231,-81.7556
223,NC,North Carolina,27834,Greenville,60600,91900,151.65,35.6192,-77.3975
224,CA,California,90201,Bell,157600,446100,283.06,33.9653,-118.1515
225,CA,California,92101,San Diego,215400,596100,276.74,32.7185,-117.1593
226,CA,California,92109,San Diego,307900,965800,313.67,32.7969,-117.2405
227,FL,Florida,32256,Jacksonville,105700,201000,190.16,30.2214,-81.5571
228,FL,Florida,32822,Orlando,73500,171600,233.47,28.4944,-81.2902
229,CA,California,90004,Los Angeles,337100,1436100,426.02,34.0762,-118.3029
230,NJ,New Jersey,7093,West New York,155000,396200,255.61,40.7888,-74.0115
231,TN,Tennessee,38401,Columbia,92300,184600,200,35.6156,-87.038
232,FL,Florida,33186,The Crossings,120400,312700,259.72,25.6694,-80.4085
233,MI,Michigan,48103,Ann Arbor,191400,379400,198.22,42.2794,-83.784
234,GA,Georgia,30062,Marietta,177600,334100,188.12,34.0025,-84.4633
235,TX,Texas,75206,Dallas,218100,440000,201.74,32.831,-96.7692
236,CA,California,90706,Bellflower,178500,524900,294.06,33.8867,-118.1265
237,NV,Nevada,89052,Henderson,200200,415500,207.54,35.9878,-115.1167
238,GA,Georgia,30331,Atlanta,123400,156200,126.58,33.7224,-84.5205
239,MA,Massachusetts,2155,Medford,209100,595100,284.6,42.4173,-71.1087
240,CO,Colorado,80634,Greeley,146600,309500,211.12,40.4109,-104.7541
241,OH,Ohio,43026,Hilliard,145200,226000,155.65,40.0322,-83.1383
242,NY,New York,10701,Yonkers,219200,483400,220.53,40.9461,-73.8669
243,TX,Texas,75217,Dallas,61000,128600,210.82,32.7244,-96.6755
244,SC,South Carolina,29072,Lexington,142600,207000,145.16,33.9724,-81.2359
245,CA,California,91342,Los Angeles,166500,524100,314.77,34.3054,-118.4322
246,TN,Tennessee,37130,Murfreesboro,93700,202600,216.22,35.8456,-86.3903
247,CA,California,95123,San Jose,353800,995500,281.37,37.2458,-121.8306
248,FL,Florida,33012,Hialeah,88700,214100,241.38,25.8654,-80.3059
249,IL,Illinois,60626,Chicago,110400,177000,160.33,42.0095,-87.6689
250,CA,California,92335,Fontana,104700,347700,332.09,34.0794,-117.4551
251,NY,New York,11372,New York,141300,569500,403.04,40.7513,-73.883
252,CA,California,92021,El Cajon,190800,484300,253.83,32.8178,-116.9223
253,VA,Virginia,23454,Virginia Beach,125000,292200,233.76,36.8282,-76.0237
254,OH,Ohio,45840,Findlay,110000,143900,130.82,41.0449,-83.6457
255,CA,California,93065,Simi Valley,234300,580500,247.76,34.2656,-118.7653
256,FL,Florida,33063,Margate,76200,191200,250.92,26.2674,-80.2092
257,VA,Virginia,22193,Woodbridge,135700,322900,237.95,38.6438,-77.3451
258,FL,Florida,32174,Ormond Beach,122800,248000,201.95,29.2833,-81.0882
259,OH,Ohio,44130,Parma Heights,121500,137000,112.76,41.3826,-81.7964
260,MI,Michigan,48185,Westland,130500,145800,111.72,42.3358,-83.3846
261,CA,California,92627,Costa Mesa,266900,840000,314.72,33.6483,-117.9155
262,AR,Arkansas,72401,Jonesboro,70100,116000,165.48,35.833,-90.6965
263,MA,Massachusetts,2360,Plymouth,173400,368500,212.51,41.9104,-70.642
264,FL,Florida,33027,Miramar,135200,329200,243.49,25.9974,-80.3248
265,MD,Maryland,20878,Gaithersburg,231700,541900,233.88,39.1125,-77.2515
266,VA,Virginia,23666,Hampton,93400,180800,193.58,37.0462,-76.4096
267,GA,Georgia,30022,Johns Creek,240700,416600,173.08,34.0268,-84.2422
268,AZ,Arizona,85705,Tucson,80100,147900,184.64,32.2691,-110.9845
269,NM,New Mexico,87121,Albuquerque,104000,153900,147.98,35.0512,-106.7269
270,FL,Florida,34953,Port Saint Lucie,80600,228800,283.87,27.2625,-80.3793
271,NY,New York,11218,New York,213300,1096500,514.06,40.6424,-73.9758
272,CA,California,90011,Los Angeles,129800,404300,311.48,34.0079,-118.2582
273,NJ,New Jersey,8831,Monroe,206000,347000,168.45,40.3192,-74.4285
274,DC,Washington D.C.,20019,Washington,97400,327200,335.93,38.8902,-76.9376
275,NY,New York,11223,New York,253000,902200,356.6,40.5979,-73.9743
276,VA,Virginia,20147,Ashburn,220500,498600,226.12,39.0373,-77.4805
277,OH,Ohio,43701,Zanesville,76100,113100,148.62,39.9274,-82.0041
278,CA,California,91710,Chino,172100,489100,284.2,34.0125,-117.6844
279,CA,California,90025,Los Angeles,323900,983300,303.58,34.0447,-118.4487
280,CA,California,90027,Los Angeles,391600,1510400,385.7,34.104,-118.2925
281,OH,Ohio,44077,Painesville,125600,147300,117.28,41.7079,-81.199
282,NY,New York,10021,New York,619900,1533300,247.35,40.7685,-73.9588
283,MN,Minnesota,55901,Rochester,120600,216500,179.52,44.0496,-92.4896
284,CA,California,94544,Hayward,227400,660100,290.28,37.6374,-122.067
285,IL,Illinois,60616,Chicago,142500,276300,193.89,41.8426,-87.6306
286,GA,Georgia,30004,Milton,225900,413800,183.18,34.1124,-84.302
287,SC,South Carolina,29730,Rock Hill,74800,141600,189.3,34.9151,-81.0129
288,TX,Texas,77082,Houston,105300,178400,169.42,29.7223,-95.6285
289,OH,Ohio,43228,Columbus,98900,126500,127.91,39.9648,-83.126
290,TN,Tennessee,37128,Murfreesboro,107600,251500,233.74,35.8454,-86.4867
291,OR,Oregon,97402,Eugene,114000,251500,220.61,44.0612,-123.1555
292,NC,North Carolina,27713,Durham,150100,254200,169.35,35.9112,-78.9178
293,PA,Pennsylvania,19124,Philadelphia,44500,96800,217.53,40.0178,-75.0895
294,AL,Alabama,35242,Hoover,243300,344900,141.76,33.3813,-86.7046
295,GA,Georgia,30127,Powder Springs,138000,207000,150,33.9135,-84.6859
296,FL,Florida,33313,Lauderhill,40500,83600,206.42,26.1487,-80.2075
297,AR,Arkansas,71913,Hot Springs,90400,148100,163.83,34.5317,-93.0638
298,CA,California,95051,Santa Clara,396700,1489800,375.55,37.3483,-121.9844
299,CO,Colorado,80525,Fort Collins,174700,394300,225.7,40.5384,-105.0547
300,CA,California,93727,Fresno,107100,260000,242.76,36.7528,-119.7061
301,SC,South Carolina,29464,Mount Pleasant,175000,481400,275.09,32.8473,-79.8206
302,NC,North Carolina,27703,Durham,125600,194400,154.78,35.9781,-78.8439
303,TX,Texas,77840,College Station,117800,196900,167.15,30.6045,-96.3123
304,TX,Texas,75150,Mesquite,91600,182200,198.91,32.8154,-96.6307
305,CO,Colorado,80015,Aurora,191500,396800,207.21,39.6255,-104.7874
306,VA,Virginia,23223,Richmond,71800,161400,224.79,37.5477,-77.3948
307,CA,California,90731,Los Angeles,232900,624100,267.97,33.7339,-118.2914
308,NC,North Carolina,27284,Kernersville,122300,169800,138.84,36.1165,-80.0831
309,VA,Virginia,23452,Virginia Beach,104100,231800,222.67,36.8348,-76.0961
310,CA,California,91335,Los Angeles,165200,550000,332.93,34.2007,-118.5391
311,CA,California,95687,Vacaville,175800,428200,243.57,38.3482,-121.9538
312,FL,Florida,32225,Jacksonville,110300,242700,220.04,30.351,-81.5061
313,OH,Ohio,43068,Reynoldsburg,121400,170200,140.2,39.9551,-82.8035
314,WA,Washington,98115,Seattle,273600,814800,297.81,47.6849,-122.2968
315,KY,Kentucky,42101,Bowling Green,67400,141800,210.39,37.0174,-86.4518
316,IL,Illinois,60622,Chicago,234900,447000,190.29,41.9019,-87.6779
317,AZ,Arizona,85251,Scottsdale,128000,343500,268.36,33.4936,-111.9167
318,KY,Kentucky,40601,Frankfort,92100,135500,147.12,38.2281,-84.8697
319,NJ,New Jersey,7087,Union City,140800,432200,306.96,40.7674,-74.0323
320,TX,Texas,77007,Houston,278500,410500,147.4,29.7736,-95.4034
321,OK,Oklahoma,73160,Moore,69400,139700,201.3,35.334,-97.4768
322,FL,Florida,33319,Lauderhill,55000,111400,202.55,26.1848,-80.2406
323,MO,Missouri,63123,Affton,99300,159100,160.22,38.5476,-90.3241
324,WA,Washington,98682,Vancouver,137100,312700,228.08,45.6644,-122.5212
325,CA,California,93536,Lancaster,156600,355000,226.69,34.7471,-118.3687
326,MD,Maryland,21215,Baltimore,58300,85800,147.17,39.3446,-76.6794
327,CA,California,93550,Palmdale,90700,275300,303.53,34.4133,-118.0917
328,TX,Texas,78501,McAllen,70300,117000,166.43,26.2154,-98.2359
329,NY,New York,11208,New York,149000,478100,320.87,40.6762,-73.8736
