State Code,State,Zip Code,City, Beginning 2000 , End 2018 ,% Increase
NJ,New Jersey,07043,Montclair,339100,741800,218.76
PA,Pennsylvania,17313,York,103100,169900,164.79
FL,Florida,32348,Perry,53700,92600,172.44
MI,Michigan,48612,Beaverton,64200,88700,138.16
MN,Minnesota,55445,Brooklyn Park,138200,248500,179.81
MD,Maryland,20607,Accokeek,202000,392100,194.11
TN,Tennessee,37807,Maynardville,67600,123500,182.69
IN,Indiana,47001,Aurora,90100,150500,167.04
WA,Washington,98424,Fife,168300,356500,211.82
FL,Florida,34229,Osprey,259200,465200,179.48
TX,Texas,77032,Houston,67100,123500,184.05
VA,Virginia,24521,Amherst,102300,180100,176.05
FL,Florida,33954,Port Charlotte,90300,201700,223.37
AZ,Arizona,85390,Wickenburg,146700,282000,192.23
IL,Illinois,60143,Itasca,208500,290600,139.38
WA,Washington,98541,Elma,106100,228000,214.89
MA,Massachusetts,02347,Lakeville,173500,395300,227.84
IL,Illinois,60305,River Forest,329500,528400,160.36
GA,Georgia,31411,Skidaway Island,334600,479900,143.42
WA,Washington,99324,College Place,115100,260300,226.15
PA,Pennsylvania,15717,Blairsville,57900,94100,162.52
GA,Georgia,31820,Midland,186700,242500,129.89
NE,Nebraska,68122,Omaha,104700,166800,159.31
WA,Washington,98354,Milton,162200,350700,216.21
IL,Illinois,60190,Winfield,196600,303100,154.17
CO,Colorado,81050,La Junta,57900,86100,148.7
MN,Minnesota,55051,Mora,89100,174000,195.29
OR,Oregon,97426,Creswell,116300,290800,250.04
GA,Georgia,31535,Douglas,73500,103200,140.41
WI,Wisconsin,53120,East Troy,184500,255100,138.27
CA,California,94305,Stanford,1129100,3276600,290.2
CA,California,95726,Pollock Pines,140500,313300,222.99
IL,Illinois,60171,River Grove,148700,200300,134.7
IL,Illinois,61727,Clinton,76600,82900,108.22
CA,California,93648,Parlier,87800,177100,201.71
NC,North Carolina,27377,Whitsett,134200,176000,131.15
GA,Georgia,31639,Nashville,64900,110800,170.72
SC,South Carolina,29356,Landrum,93200,168000,180.26
UT,Utah,84335,Smithfield,145900,270800,185.61
TX,Texas,78957,Smithville,66100,176200,266.57
TX,Texas,78063,Pipe Creek,107500,216100,201.02
MS,Mississippi,39083,Hazlehurst,44500,62900,141.35
OR,Oregon,97503,White City,102000,231600,227.06
CA,California,95948,Gridley,90900,220000,242.02
NY,New York,10918,Chester,167600,294600,175.78
AL,Alabama,35146,Springville,128500,203300,158.21
NJ,New Jersey,07922,Berkeley Heights,316000,598500,189.4
NY,New York,13619,Carthage,47000,121900,259.36
NM,New Mexico,87059,Tijeras,156100,257700,165.09
MA,Massachusetts,02343,Holbrook,158800,334700,210.77
NY,New York,11577,Roslyn Heights,442000,931600,210.77
NJ,New Jersey,07057,Wallington,195600,390100,199.44
NY,New York,11753,Jericho,406500,851600,209.5
GA,Georgia,31793,Tifton,98100,163900,167.07
IN,Indiana,47842,Clinton,52900,55800,105.48
OH,Ohio,45875,Ottawa,93100,162400,174.44
NJ,New Jersey,07438,Jefferson,196800,314300,159.71
CA,California,93636,Madera,128200,326200,254.45
NY,New York,14001,Newstead,82400,174600,211.89
NJ,New Jersey,08106,Audubon,104100,204800,196.73
MD,Maryland,21090,Linthicum Heights,139700,291100,208.38
IN,Indiana,46540,Middlebury,99200,203000,204.64
NC,North Carolina,28166,Troutman,101900,208700,204.81
VA,Virginia,24504,Lynchburg,35200,76200,216.48
NY,New York,13350,Herkimer,50100,84600,168.86
MA,Massachusetts,01571,Dudley,136000,267600,196.76
NH,New Hampshire,03109,Manchester,118300,245300,207.35
WI,Wisconsin,53549,Jefferson,118400,172700,145.86
AZ,Arizona,85615,Hereford,119500,226800,189.79
NY,New York,14004,Alden,88300,183800,208.15
MN,Minnesota,55121,Eagan,138900,254300,183.08
TN,Tennessee,38058,Munford,88000,152600,173.41
GA,Georgia,30752,Trenton,71800,130700,182.03
MA,Massachusetts,02093,Wrentham,246500,461900,187.38
NY,New York,11366,New York,311500,911600,292.65
OH,Ohio,44657,Minerva,72200,107800,149.31
NY,New York,11598,Woodmere,368500,791000,214.65
PA,Pennsylvania,19072,Lower Merion,245400,541600,220.7
TN,Tennessee,38570,Livingston,39700,99500,250.63
OH,Ohio,43410,Clyde,80700,122200,151.43
OH,Ohio,45122,Goshen,92400,145100,157.03
NJ,New Jersey,07456,Ringwood,202000,342800,169.7
MO,Missouri,64105,Kansas City,82200,158200,192.46
TX,Texas,76567,Rockdale,60900,101100,166.01
SC,South Carolina,29138,Saluda,61300,75900,123.82
WV,West Virginia,25143,Nitro,60200,80800,134.22
NY,New York,10707,Yonkers,313900,637800,203.19
GA,Georgia,39817,Bainbridge,62600,94200,150.48
OH,Ohio,45050,Monroe,125700,192500,153.14
OR,Oregon,97540,Talent,126900,310900,245
SC,South Carolina,29645,Gray Court,67900,124900,183.95
NJ,New Jersey,07458,Upper Saddle River,619500,944300,152.43
VA,Virginia,24211,Abingdon,107800,198400,184.04
GA,Georgia,31636,Lake Park,88400,149200,168.78
NY,New York,12202,Albany,49700,82200,165.39
GA,Georgia,31320,Midway,92100,183700,199.46
LA,Louisiana,70669,Westlake,62400,140600,225.32
NJ,New Jersey,07661,River Edge,250700,490500,195.65
WI,Wisconsin,53037,Jackson,144600,250000,172.89
OK,Oklahoma,74010,Bristow,35900,77300,215.32
NY,New York,14895,Wellsville,44000,64500,146.59
AL,Alabama,36587,Wilmer,80200,136300,169.95
IL,Illinois,60475,Steger,92600,87100,94.06
NJ,New Jersey,07442,Pompton Lakes,174100,298100,171.22
IL,Illinois,60534,Lyons,127700,178200,139.55
VA,Virginia,23075,Highland Springs,70400,135400,192.33
WV,West Virginia,25541,Milton,69900,135600,193.99
OR,Oregon,97411,Bandon,112300,277700,247.28
MA,Massachusetts,01107,Springfield,79000,156300,197.85
MD,Maryland,20794,Jessup,150900,319800,211.93
NY,New York,14467,Henrietta,97600,148200,151.84
KY,Kentucky,40118,Louisville,73500,110200,149.93
OK,Oklahoma,74132,Tulsa,98500,161300,163.76
OH,Ohio,44074,Oberlin,111000,154200,138.92
WA,Washington,98403,Tacoma,186500,490500,263
OR,Oregon,97530,Jacksonville,171900,427900,248.92
PA,Pennsylvania,15005,Economy,91200,174700,191.56
WA,Washington,98569,Ocean Shores,102200,211600,207.05
PA,Pennsylvania,19609,West Wyomissing,93200,165600,177.68
FL,Florida,34436,Floral City,64800,134000,206.79
FL,Florida,34688,Tarpon Springs,187500,346700,184.91
NJ,New Jersey,07035,Lincoln Park,189900,333900,175.83
MD,Maryland,21787,Taneytown,134300,243500,181.31
CA,California,90056,Ladera Heights,409900,1326200,323.54
FL,Florida,32736,Eustis,129100,290300,224.86
MI,Michigan,48065,Romeo,199400,299600,150.25
IN,Indiana,46761,Lagrange,81700,146800,179.68
IL,Illinois,62024,East Alton,67200,81900,121.88
TX,Texas,78721,Austin,104300,309300,296.55
NY,New York,11575,Roosevelt,151400,363300,239.96
AL,Alabama,35128,Pell City,122700,189300,154.28
OK,Oklahoma,73055,Marlow,43200,76800,177.78
TX,Texas,78264,San Antonio,67100,148100,220.72
NJ,New Jersey,07643,Little Ferry,185700,327200,176.2
CT,Connecticut,06078,Suffield,174500,288800,165.5
PA,Pennsylvania,19317,Chadds Ford,255900,477700,186.67
MS,Mississippi,39232,Flowood,112500,195700,173.96
KY,Kentucky,41035,Dry Ridge,92600,155400,167.82
CA,California,94931,Cotati,243300,584000,240.03
AR,Arkansas,72916,Fort Smith,110000,199200,181.09
TX,Texas,77094,Houston,255600,370900,145.11
ID,Idaho,83661,Payette,100800,159900,158.63
CO,Colorado,81122,Bayfield,139000,308000,221.58
CA,California,93543,Littlerock,87900,284900,324.12
AK,Alaska,99518,Anchorage,122400,261800,213.89
MO,Missouri,64504,Saint Joseph,46100,71300,154.66
PA,Pennsylvania,17566,East Drumore,123100,226700,184.16
MN,Minnesota,55301,Albertville,108400,251500,232.01
TN,Tennessee,38201,Mc Kenzie,57200,83700,146.33
TX,Texas,78408,Corpus Christi,52200,69600,133.33
FL,Florida,34607,Hernando Beach,118200,248300,210.07
IL,Illinois,60044,Lake Bluff,326100,457400,140.26
CO,Colorado,81632,Edwards,480500,916200,190.68
WA,Washington,98446,Summit,151700,346300,228.28
NV,Nevada,89143,Las Vegas,147300,295400,200.54
ME,Maine,04046,Kennebunkport,184900,454400,245.75
NJ,New Jersey,08093,Westville,84200,139800,166.03
NY,New York,10307,New York,232300,586400,252.43
ME,Maine,04468,Old Town,67900,136500,201.03
PA,Pennsylvania,18031,Upper Macungie,154400,291400,188.73
NC,North Carolina,27850,Littleton,92700,158100,170.55
CA,California,95742,Rancho Cordova,246000,451000,183.33
TX,Texas,75979,Woodville,54200,97300,179.52
OH,Ohio,44714,Canton,75100,88500,117.84
NC,North Carolina,27045,Rural Hall,96400,132600,137.55
TN,Tennessee,37757,Jacksboro,76000,145300,191.18
CO,Colorado,80230,Denver,270600,633600,234.15
PA,Pennsylvania,19102,Philadelphia,127000,361500,284.65
NY,New York,12566,Shawangunk,120100,227400,189.34
CA,California,96019,Shasta Lake,82700,191600,231.68
MD,Maryland,21617,Centreville,146600,346500,236.36
AZ,Arizona,85929,Lakeside,96200,203500,211.54
CA,California,95360,Newman,127700,284600,222.87
OK,Oklahoma,74437,Henryetta,32000,55800,174.38
NC,North Carolina,28466,Wallace,67400,104200,154.6
IN,Indiana,47348,Hartford City,54000,76400,141.48
PA,Pennsylvania,19344,Honey Brook,147600,259900,176.08
MI,Michigan,49696,Garfield,119600,219100,183.19
VA,Virginia,24588,Rustburg,83400,148000,177.46
NC,North Carolina,28340,Fairmont,38200,62300,163.09
UT,Utah,84337,Tremonton,128600,224400,174.49
NJ,New Jersey,07921,Bedminster,181600,327700,180.45
MD,Maryland,21853,Princess Anne,68600,119000,173.47
KS,Kansas,66206,Leawood,208500,478600,229.54
AL,Alabama,35222,Birmingham,116100,264100,227.48
VA,Virginia,22968,Ruckersville,125300,235700,188.11
MI,Michigan,48144,Lambertville,130500,188400,144.37
MO,Missouri,65043,Holts Summit,119000,168600,141.68
VA,Virginia,24605,Bluefield,68500,93300,136.2
FL,Florida,32134,Fort Mc Coy,40500,61800,152.59
CT,Connecticut,06382,Montville,123900,184200,148.67
RI,Rhode Island,02896,North Smithfield,149900,299700,199.93
PA,Pennsylvania,17319,Newberry,111900,184900,165.24
MD,Maryland,20636,Hollywood,147400,324900,220.42
MI,Michigan,49712,Boyne City,80300,182400,227.15
NC,North Carolina,28610,Claremont,72000,116100,161.25
NY,New York,12209,Albany,82100,162900,198.42
MA,Massachusetts,02482,Wellesley,536400,1151700,214.71
TN,Tennessee,37840,Oliver Springs,64800,113200,174.69
TX,Texas,78730,Austin,445600,666300,149.53
NY,New York,12569,Pleasant Valley,158100,263800,166.86
MD,Maryland,21911,Rising Sun,125100,237300,189.69
IN,Indiana,47122,Georgetown,123200,205500,166.8
TX,Texas,77611,Bridge City,76800,153700,200.13
AK,Alaska,99712,Fairbanks,141800,279500,197.11
PA,Pennsylvania,18229,Penn Forest,66800,153100,229.19
MN,Minnesota,55063,Pine City,86700,180000,207.61
NE,Nebraska,68147,Bellevue,86500,137400,158.84
FL,Florida,32456,Port Saint Joe,113700,257500,226.47
KS,Kansas,67230,Wichita,227800,305900,134.28
KS,Kansas,66012,Bonner Springs,113300,192700,170.08
SC,South Carolina,29670,Pendleton,83300,151300,181.63
OK,Oklahoma,73075,Pauls Valley,39900,62000,155.39
IN,Indiana,47446,Mitchell,68800,80900,117.59
WA,Washington,98252,Granite Falls,155800,332200,213.22
WA,Washington,98328,Eatonville,142000,353600,249.01
CA,California,93241,Lamont,70800,133800,188.98
CT,Connecticut,06260,Putnam,101800,187600,184.28
MI,Michigan,49457,Twin Lake,83200,140900,169.35
WI,Wisconsin,53572,Mount Horeb,168100,283900,168.89
MI,Michigan,48509,Burton,90000,104500,116.11
NJ,New Jersey,07760,Rumson,358200,949100,264.96
VA,Virginia,22664,Woodstock,99600,195200,195.98
OH,Ohio,44707,Canton,48400,53400,110.33
NC,North Carolina,27239,Denton,84700,133100,157.14
CA,California,91207,Glendale,384700,1118200,290.67
NY,New York,12571,Red Hook,137700,281200,204.21
NY,New York,11545,Glen Head,479200,948900,198.02
NY,New York,14031,Clarence,129400,295800,228.59
NY,New York,10970,Mount Ivy,271500,510000,187.85
NY,New York,12828,Fort Edward,71200,161200,226.4
IN,Indiana,46809,Fort Wayne,68100,93000,136.56
NY,New York,14437,Dansville,55500,94400,170.09
MO,Missouri,65737,Reeds Spring,109700,200300,182.59
LA,Louisiana,70774,Saint Amant,82600,181100,219.25
TN,Tennessee,37185,Waverly,66700,108300,162.37
NJ,New Jersey,07073,East Rutherford,189500,411600,217.2
MD,Maryland,20732,Chesapeake Beach,152300,304100,199.67
TN,Tennessee,38382,Trenton,48400,71900,148.55
NY,New York,10514,Chappaqua,554800,857600,154.58
MI,Michigan,49408,Fennville,93600,175600,187.61
TX,Texas,75645,Gilmer,116400,186900,160.57
MA,Massachusetts,02743,Acushnet,139700,309200,221.33
PA,Pennsylvania,19611,Reading,65100,124100,190.63
IN,Indiana,46341,Hebron,104800,189300,180.63
IN,Indiana,46613,South Bend,48500,54000,111.34
TX,Texas,77995,Yoakum,58300,89400,153.34
MN,Minnesota,55092,Wyoming,141600,257900,182.13
NJ,New Jersey,07502,Paterson,134200,255000,190.01
TN,Tennessee,38004,Atoka,89200,200000,224.22
MN,Minnesota,55355,Litchfield,88700,139500,157.27
ID,Idaho,83316,Buhl,92600,190400,205.62
NC,North Carolina,27301,Greensboro,118600,158300,133.47
TX,Texas,75428,Commerce,73500,86600,117.82
CA,California,92210,Indian Wells,411500,719400,174.82
NY,New York,12061,East Greenbush,124000,239400,193.06
MA,Massachusetts,02762,Plainville,191200,370900,193.99
MI,Michigan,48875,Portland,103200,163300,158.24
CA,California,92320,Calimesa,135200,351800,260.21
MA,Massachusetts,01077,Southwick,133600,250500,187.5
AL,Alabama,36079,Troy,100000,153500,153.5
NJ,New Jersey,07419,Hardyston,136200,211700,155.43
NJ,New Jersey,07114,Newark,126500,296000,233.99
FL,Florida,33042,Summerland Key,234600,574200,244.76
GA,Georgia,31408,Garden City,70300,88000,125.18
ME,Maine,03904,Kittery,135300,352800,260.75
IA,Iowa,52802,Davenport,54100,71300,131.79
CO,Colorado,80924,Colorado Springs,159700,443200,277.52
MI,Michigan,48117,Carleton,134100,188300,140.42
MA,Massachusetts,01588,Northbridge,154800,298100,192.57
TN,Tennessee,38375,Selmer,51900,77800,149.9
MD,Maryland,21048,Finksburg,177300,360100,203.1
OH,Ohio,44632,Hartville,120800,169700,140.48
CA,California,92408,San Bernardino,89300,267700,299.78
NY,New York,10522,Dobbs Ferry,355300,704700,198.34
OK,Oklahoma,73078,Piedmont,107100,222200,207.47
AZ,Arizona,86429,Bullhead City,85700,252100,294.17
NY,New York,11518,East Rockaway,229900,501900,218.31
TN,Tennessee,37186,Westmoreland,44800,114300,255.13
CA,California,93428,Cambria,285100,734500,257.63
NH,New Hampshire,03249,Gilford,119800,262100,218.78
MS,Mississippi,39170,Terry,106900,192200,179.79
MI,Michigan,48015,Center Line,99900,103800,103.9
IL,Illinois,61874,Savoy,163800,227900,139.13
AZ,Arizona,85355,Waddell,180300,339300,188.19
NC,North Carolina,28207,Charlotte,424000,928900,219.08
CA,California,92610,Lake Forest,288400,752400,260.89
OR,Oregon,97383,Stayton,135700,276000,203.39
TX,Texas,77565,League City,160200,291500,181.96
FL,Florida,32446,Marianna,69000,129800,188.12
IL,Illinois,60464,Palos Park,251100,346200,137.87
MA,Massachusetts,01450,Groton,280200,475100,169.56
AL,Alabama,35476,Northport,76700,125700,163.89
FL,Florida,33473,Boynton Beach,284900,537000,188.49
NJ,New Jersey,08835,Manville,144500,248800,172.18
KS,Kansas,67152,Wellington,61600,66700,108.28
TX,Texas,76367,Iowa Park,55800,90100,161.47
MD,Maryland,21795,Williamsport,105400,207900,197.25
OR,Oregon,97351,Independence,109900,245800,223.66
PA,Pennsylvania,16441,Waterford,92800,157300,169.5
MA,Massachusetts,02494,Needham,363600,851200,234.1
NJ,New Jersey,07452,Glen Rock,326200,630700,193.35
NC,North Carolina,28103,Marshville,65700,146800,223.44
FL,Florida,32132,Edgewater,65500,164300,250.84
MA,Massachusetts,01220,Adams,85000,141500,166.47
FL,Florida,32409,Lynn Haven,81800,224500,274.45
GA,Georgia,30536,Ellijay,116200,218300,187.87
MA,Massachusetts,01230,Great Barrington,165700,375600,226.67
MA,Massachusetts,01863,Chelmsford,175600,342800,195.22
CT,Connecticut,06710,Waterbury,92500,120800,130.59
FL,Florida,33785,Indian Rocks Beach,156600,468500,299.17
NJ,New Jersey,07936,East Hanover,287200,522200,181.82
VT,Vermont,05156,Springfield,82300,128900,156.62
PA,Pennsylvania,19350,New Garden,241100,385900,160.06
NV,Nevada,89519,Reno,275600,562300,204.03
OH,Ohio,44710,Canton,66100,64700,97.88
LA,Louisiana,70818,Baton Rouge,97900,184000,187.95
WA,Washington,98327,Dupont,198800,347500,174.8
MI,Michigan,49461,Whitehall,122700,170600,139.04
WI,Wisconsin,53527,Cottage Grove,156900,287800,183.43
GA,Georgia,30622,Bogart,137600,249300,181.18
CO,Colorado,80640,Commerce City,184700,373000,201.95
ME,Maine,04107,Cape Elizabeth,182500,433600,237.59
AL,Alabama,35179,Falkville,86600,133300,153.93
OH,Ohio,45409,Kettering,111500,146000,130.94
MD,Maryland,20712,Mount Rainier,106900,370900,346.96
OR,Oregon,97537,Rogue River,132300,290600,219.65
MA,Massachusetts,02493,Weston,783800,1495900,190.85
KY,Kentucky,41129,Catlettsburg,66900,100800,150.67
CA,California,94925,Corte Madera,530700,1342800,253.02
CO,Colorado,80125,Roxborough Park,227000,481600,212.16
NH,New Hampshire,03235,Franklin,83800,178700,213.25
PA,Pennsylvania,15074,Rochester,60700,101200,166.72
ME,Maine,04096,Yarmouth,198600,418500,210.73
NY,New York,11713,Bellport,140900,312600,221.86
FL,Florida,33182,Tamiami,139900,360000,257.33
OK,Oklahoma,74434,Fort Gibson,71600,116800,163.13
NJ,New Jersey,07075,Wood Ridge,191700,402600,210.02
TX,Texas,75657,Jefferson,77300,117200,151.62
AR,Arkansas,72730,Farmington,87200,179900,206.31
NC,North Carolina,28694,West Jefferson,66000,154700,234.39
SC,South Carolina,29006,Batesburg-Leesville,44100,80800,183.22
MA,Massachusetts,01475,Winchendon,112700,213900,189.8
ME,Maine,04841,Rockland,80700,159100,197.15
VT,Vermont,05753,Middlebury,130500,257500,197.32
NJ,New Jersey,08083,Somerdale,104000,180700,173.75
NY,New York,11771,Oyster Bay,440200,833700,189.39
CT,Connecticut,06482,Newtown,255600,350400,137.09
NY,New York,10589,Somers,268200,445100,165.96
MA,Massachusetts,01966,Rockport,255800,562000,219.7
PA,Pennsylvania,18651,Plymouth,49500,54300,109.7
TX,Texas,75442,Farmersville,108500,201200,185.44
IL,Illinois,60422,Flossmoor,186800,212000,113.49
IL,Illinois,60514,Clarendon Hills,259800,455600,175.37
AZ,Arizona,85735,Tucson,122200,205500,168.17
TN,Tennessee,38008,Bolivar,50900,63500,124.75
IL,Illinois,61525,Dunlap,177500,233700,131.66
WV,West Virginia,25304,Charleston,118600,149700,126.22
VA,Virginia,23120,Moseley,221600,404900,182.72
TN,Tennessee,38344,Huntingdon,53800,85900,159.67
KS,Kansas,66086,Tonganoxie,123000,200700,163.17
WA,Washington,98841,Omak,69800,164300,235.39
NY,New York,14905,Elmira,74500,115300,154.77
ID,Idaho,83712,Boise,211300,451800,213.82
FL,Florida,33973,Lehigh Acres,126800,192500,151.81
NJ,New Jersey,08889,Readington,275400,408500,148.33
CA,California,90211,Beverly Hills,622800,2424500,389.29
WA,Washington,98418,Tacoma,99700,264800,265.6
LA,Louisiana,70775,Saint Francisville,126200,254400,201.58
WA,Washington,98402,Tacoma,119200,331000,277.68
RI,Rhode Island,02916,East Providence,129200,262800,203.41
KS,Kansas,67147,Valley Center,106700,160600,150.52
NJ,New Jersey,07045,Montville,327600,548800,167.52
IA,Iowa,52353,Washington,74100,127600,172.2
CO,Colorado,81211,Buena Vista,151900,366900,241.54
VA,Virginia,23024,Bumpass,127400,242000,189.95
PA,Pennsylvania,19060,Garnet Valley,226700,432200,190.65
MA,Massachusetts,02657,Provincetown,199300,618800,310.49
MI,Michigan,49544,Walker,123700,184500,149.15
IN,Indiana,47542,Huntingburg,82600,139500,168.89
MA,Massachusetts,01460,Littleton,259700,470000,180.98
